row_id,id,text,document_id,location_id,sentence_id,title,forename,surname,pubyear,gender,text_sentence,text_location,lat,lon,Fiction/Non fiction,Genre 1,Genre 2,2nd Author - FN,2nd Author - SN,2nd Author - Gen,location_focus,sentiment,sentiment_score,refined_sentiment,final_sentiment
55443,220729,Edinburgh,250,91,220729,The charm of Edinburgh, Alfred Henry,Hyatt,1/1/1908,m,"From the summit of Calton Hill, there is a prospect unequalled by any to be seen from the midst of a great city. Westward lies the Forth, and beyond it, dimly blue, the far away Highland hills ; eastward, rise the bold contours of Arthur's Seat, and the rugged crags of the Castle Rock, with the grey Old Town of Edinburgh ; while, far below, from a maze of crowded thoroughfares, the hoarse murmur of the toil of a polity of energetic men is borne upon the ear. At times, a man may be as solitary here as in a veritable wilderness ; and may meditate undisturbedly upon the epitome of nature and of man the kingdoms of this world spread out before him.
    ",Edinburgh,55.949428,-3.192704,,,,,,,TRUE,Positive,0.2,Positive,Positive
55563,220799,High Street,250,205,220799,The charm of Edinburgh, Alfred Henry,Hyatt,1/1/1908,m,"Under the guidance of his trusty attendant, Colonel Mannering, after threading a dark lane or two, reached the High Street, then clanging with the voices of the oyster-women and the bells of pie-men, for it had, as his guide assured him, just ' chappit eight upon the Tron.' It was long since Mannering had been in the street of a crowded metropolis, which, with its noise and clamour, its sounds of trade, of revelry and of license, its variety of lights, and the eternally changing bustle of its hundred groups, offers, by night especially, a spectacle which, though composed of the most vulgar materials when they are separately considered, has, when they are combined, a striking and powerful effect on the imagination.
    ",High Street,55.9501,-3.1882,,,,,,,TRUE,Positive,0.1,Neutral,Neutral
55635,220844,Edinburgh,250,91,220844,The charm of Edinburgh, Alfred Henry,Hyatt,1/1/1908,m,"The principal street of Edinburgh was then, as now, one of the most spacious in Europe. The extreme height of the houses, and the variety of Gothic gables, and battlements, and balconies, by which the sky-line on each side was crowded and terminated, together with the width of the street itself, might have struck with surprise a more practised eye than that of young Graeme.
    ",Edinburgh,55.949428,-3.192704,,,,,,,TRUE,Positive,0.2,Positive,Positive
55836,220969,Edinburgh,250,91,220969,The charm of Edinburgh, Alfred Henry,Hyatt,1/1/1908,m,"BEAUTIFUL to behold as the spacious streets of Edinburgh are by day, they have a strange fascination by night. Perhaps, more than in any other city, the memories of Edinburgh's romantic past return to the mind of one who is a wanderer by silent night or late evening, as he threads this city's almost deserted streets and squares.
    ",Edinburgh,55.949428,-3.192704,,,,,,,TRUE,Positive,0.1,Neutral,Neutral
55839,220970,Edinburgh,250,91,220970,The charm of Edinburgh, Alfred Henry,Hyatt,1/1/1908,m,"BEAUTIFUL to behold as the spacious streets of Edinburgh are by day, they have a strange fascination by night. Perhaps, more than in any other city, the memories of Edinburgh's romantic past return to the mind of one who is a wanderer by silent night or late evening, as he threads this city's almost deserted streets and squares. Take Edinburgh at what season you will, thoughts of its storied past, at such an hour, will come crowding to the mind.
    ",Edinburgh,55.949428,-3.192704,,,,,,,TRUE,Positive,0,Neutral,Neutral
55845,220972,Calton Hill,250,188,220972,The charm of Edinburgh, Alfred Henry,Hyatt,1/1/1908,m,"At such a time, while emerging from a street and to suddenly behold the lofty Castle, a huge black mass set in a back-ground of a star-pierced purple sky, is to gaze upon a sight the majesty of which the world has no equal. Or, wander to the Calton Hill when the moonlight plays between the range of columns on its crown ; then the spell of this Northern Athens is upon one as he gazes down upon the lamp-hung city. I have looked upon Edinburgh in one of her own wilder night moods of drifting rain, when the festooned lights of her streets dimly seen from a distance have formed for me a picture strangely beautiful and affecting.
    ",Calton Hill,55.9556726,-3.1824089,,,,,,,TRUE,Positive,0.2,Neutral,Neutral
55848,220974,Edinburgh,250,91,220974,The charm of Edinburgh, Alfred Henry,Hyatt,1/1/1908,m,"Or, wander to the Calton Hill when the moonlight plays between the range of columns on its crown ; then the spell of this Northern Athens is upon one as he gazes down upon the lamp-hung city. I have looked upon Edinburgh in one of her own wilder night moods of drifting rain, when the festooned lights of her streets dimly seen from a distance have formed for me a picture strangely beautiful and affecting.
    ",Edinburgh,55.949428,-3.192704,,,,,,,TRUE,Positive,0.3,Positive,Positive
56064,221135,Tron Church,250,6987,221135,The charm of Edinburgh, Alfred Henry,Hyatt,1/1/1908,m,"And, when she wished to use it, two well-known respectable chairmen, enveloped in their livery cloaks, were the envy of their brethren. She and Mrs. Rochead both sat in the Tron Church ; and well do I remember how I used to form one of the cluster that always took its station to see these beautiful relics emerge from the coach and the chair.
    ",Tron Church,55.949965,-3.187833,,,,,,,TRUE,Positive,0.7,Positive,Positive
56100,221152,Edinburgh,250,91,221152,The charm of Edinburgh, Alfred Henry,Hyatt,1/1/1908,m,"When I tell this to my country friends, they won't believe me. Lord ! to see how the Miss Homespuns looked when they came to take leave of me the morning we set out for Edinburgh ; I had just put on my new riding-habit which my brother fetched me from London ; and my hat, with two green and three white feathers ; and Miss Jessy Homespun admired it so much ; and when I let her put it on, she looked in the glass, and said with a sigh, how charming it was ! I had such a headache with it all the morning, but I kept that to myself. ' And do, my dear, (said she) write to us
    ",Edinburgh,55.949428,-3.192704,,,,,,,TRUE,Positive,0.2,Neutral,Neutral
56172,221194,New Town,250,210,221194,The charm of Edinburgh, Alfred Henry,Hyatt,1/1/1908,m,"smitten with his fist Drum-Major Elzigood who, incensed at his inaptitude, had threatened him with his cane ; he has been in confinement for weeks, this is the first day of his liberation, and he is now descending the hill with horrid bounds and shoutings ; he is now about five yards distant, and the baker, who apprehends that something dangerous is at hand, prepares himself for the encounter ; but what avails the strength of a baker, even full grown ? what avails the defence of a wicker shield ? what avails the wheel-spoke, should there be an opportunity of using it, against the impetus of an avalanche or a cannon-ball ? for to either of these might that wild figure be compared, which, at the distance of five yards, sprang at once with head, hands, feet and body, all together, upon the champion of the New Town, tumbling him to the earth amain. And now it was the turn of the Old Town to triumph.
    ",New Town,55.9583198,-3.1992422,,,,,,,TRUE,Positive,0,Neutral,Neutral
56175,221195,Old Town,250,90,221195,The charm of Edinburgh, Alfred Henry,Hyatt,1/1/1908,m,"smitten with his fist Drum-Major Elzigood who, incensed at his inaptitude, had threatened him with his cane ; he has been in confinement for weeks, this is the first day of his liberation, and he is now descending the hill with horrid bounds and shoutings ; he is now about five yards distant, and the baker, who apprehends that something dangerous is at hand, prepares himself for the encounter ; but what avails the strength of a baker, even full grown ? what avails the defence of a wicker shield ? what avails the wheel-spoke, should there be an opportunity of using it, against the impetus of an avalanche or a cannon-ball ? for to either of these might that wild figure be compared, which, at the distance of five yards, sprang at once with head, hands, feet and body, all together, upon the champion of the New Town, tumbling him to the earth amain. And now it was the turn of the Old Town to triumph. Our late discomfited host, returning on its steps, overwhelmed the fallen champion with blows of every kind, and then, led on by his vanquisher who had assumed his arms, namely the wheel-spoke and wicker shield, fairly cleared the brae of their adversaries, whom they drove headlong down into the morass.
    ",Old Town,55.9471293,-3.2002511,,,,,,,TRUE,Positive,0.1,Neutral,Neutral
56304,221305,Calton Hill,250,188,221305,The charm of Edinburgh, Alfred Henry,Hyatt,1/1/1908,m,"The ridge of the Pentlands had its three fires ; the Binny and Dalmahoy Crags,* in the long retiring valley to the west, had each their beacon ; and with these, many a solitary peak besides, where the unwonted light must have scared the fox in his lair and the hawk on her perch. The Calton Hill, even after the night had closed, was crowded by its thousands of spectators, its brown and sombre groups, half visible, and only half, by
    ",Calton Hill,55.9556726,-3.1824089,,,,,,,TRUE,Positive,0.1,Neutral,Neutral
56337,221326,Holyrood Palace,250,207,221326,The charm of Edinburgh, Alfred Henry,Hyatt,1/1/1908,m,"ONE could muse for many an hour over the little Venetian mirror that hangs in the bedroom of Mary Stuart in Holyrood Palace. What faces and what scenes it must have reflected ! How often her own beautiful countenance and person, the dazzling eyes, the snowy brow, the red gold hair, the alabaster bosom may have blazed in its crystal depths, now tarnished and dim, like th< record of her own calamitous and wretched days ! Did those lovely eyes look into this mirror and was their glance scared and tremulous, or fixed and terrible on that dismal
    ",Holyrood Palace,55.952512,-3.173385,,,,,,,TRUE,Positive,0.3,Positive,Positive
56361,221341,Nor Loch,250,1076,221341,The charm of Edinburgh, Alfred Henry,Hyatt,1/1/1908,m,"Myself. You mean the auld ruin by the side of Nor Loch the ugly stane bulk, from the foot of which flows the spring into the dyke, where the watercresses grow ?
    ",Nor Loch,55.950135,-3.200252,,,,,,,TRUE,Negative,-0.5,Negative,Negative
56376,221354,Edinburgh Castle,250,2133,221354,The charm of Edinburgh, Alfred Henry,Hyatt,1/1/1908,m,"we can see no more ; and it is just because I know them well and love them deeply that I say so. I know that their power and dignity consists, just as a soldier's consists, in their knowing and doing their work thoroughly ; in their being advanced on edge or lifted on peak of crag, not for show nor pride, but for due guard and outlook ; and that all their beautiful irregularities and apparent caprices of form are in reality their fulfilments of need, made beautiful by their compelled association with the wild strength and grace of the natural rock. . . . The grandeur of Edinburgh Castle depends eminently on the great, unbroken, yet beautifully varied parabolic curve in which it descends from the Round Tower on the Castle Hill to the terminating piece of independent precipice on the north. It is the last grand feature of Edinburgh left us yet uninjured.
    ",Edinburgh Castle,55.948645,-3.200732,,,,,,,TRUE,Positive,0.3,Positive,Positive
